1,1,MCL1A,246030,#a7827b,162020,#534f4a,088010,#c4c2b3,927020,#999d8c
1,2,MCL2A,162020,#534f4a,207060,#af7c5c,088010,#c4c2b3
1,3,MCL2B,121010,#545352,207060,#af7c5c,604010,#93969d,088010,#c4c2b3
1,4,MCL2C,048010,#cacbba,125010,#8e8780,121010,#545352,207060,#af7c5c
1,5,MCL3A,126020,#a79e87,088010,#c4c2b3
1,6,MCL3B,126020,#a79e87,088010,#c4c2b3
1,7,MCL4A,162020,#534f4a,084010,#84807c
1,8,MCL4B,121010,#545352,086010,#a8a29a
1,9,MCL5A,084010,#84807c,043030,#696a55,127040,#b7a973
1,10,MCL5B,127040,#b7a973,125040,#8f7f57
1,11,MCL5C,126060,#a58d53,127020,#b9b39b
1,12,MCL6A,126060,#a58d53,127040,#b7a973,164030,#726753
1,13,MCL6B,126060,#a58d53,127040,#b7a973,164030,#726753
1,14,MCL7A,NEGRO,#000000,126060,#a58d53
1,15,MCL7B,NEGRO,#000000,126060,#a58d53
1,16,MCL9A,604030,#4d5a6d,406020,#817080,N9000,#e2e3e3
1,17,MCL10A,282020,#504649,604010,#767d85,246030,#a7827b,048010,#cacbba
1,18,MCL10B,282020,#504649,606010,#9a9da2,128030,#cdc8a8
1,19,MCL10C,282020,#504649,048010,#cacbba
1,20,MCL11A,N6000,#68696b,604010,#767d85
1,21,MCL11B,604020,#5c6673,125010,#8e8780,606020,#747e87,088010,#c4c2b3
1,22,MCL13A,604020,#5c6673,127020,#b9b39b,846030,#808c78
1,23,MCL13B,NEGRO,#000000,N7000,#bcc0c3
1,24,MCL13C,NEGRO,#000000,604020,#5c6673,566010,#808699,N9000,#e2e3e3
1,25,MCL14A,043030,#696a55,084010,#84807c,246030,#a7827b,048010,#cacbba
1,26,MCL14B,125010,#8e8780,048010,#cacbba
1,27,MCL14C,883020,#656d62,928030,#a6ab8b,125010,#8e8780,246030,#a7827b,048010,#cacbba
1,28,MCL15A,162020,#534f4a,246030,#a7827b,128030,#cdc8a8
1,29,MCL15B,165020,#8a7d6e,327070,#874958,128030,#cdc8a8
1,30,MCL15C,165020,#8a7d6e,245050,#84534c,246030,#a7827b,606010,#9a9da2,086020,#aba68f
1,31,MCL16A,125010,#8e8780,164020,#7c7466,327070,#874958,282020,#504649
1,32,MCL16B,327070,#874958,282020,#504649
1,33,MCL16C,125010,#8e8780,282020,#504649
1,34,MCL17A,084010,#84807c,606020,#747e87,406020,#817080,128010,#bab6ac
1,35,MCL17B,606020,#747e87,406020,#817080,048010,#cacbba
1,36,MCL19A,NEGRO,#000000,365040,#724f62,607040,#707f99,126020,#a79e87,569020,#acb2be,088010,#c4c2b3
1,37,MCL19B,NEGRO,#000000,607040,#707f99,569020,#acb2be,088010,#c4c2b3
1,38,MCL19C,NEGRO,#000000,088010,#c4c2b3
1,39,MCL19D,604020,#5c6673,085020,#9c9582,N9000,#e2e3e3
1,40,MCL20A,NEGRO,#000000,N5000,#7b7a7e,365040,#724f62,727020,#99a398
1,41,MCL21A,N2000,#3b3636,124010,#797471,604010,#767d85,646010,#93969d,727020,#99a398,088020,#bfbba6
1,42,MCL22A,482020,#4a4956,767030,#86a199
1,43,MCL22B,482020,#4a4956,604020,#5c6673,406020,#817080,328020,#a99396,207060,#af7c5c
1,44,MCL22C,482020,#4a4956,246030,#a7827b,086010,#a8a29a
1,45,MCL23A,482020,#4a4956,165020,#8a7d6e,287060,#955059,086010,#a8a29a
1,46,MCL23B,482020,#4a4956,165020,#8a7d6e,287060,#955059,246030,#a7827b,086010,#a8a29a
1,47,MCL24A,208020,#d2c0a3,406020,#817080,927020,#999d8c,608020,#9fa8ac,128010,#bab6ac
1,48,MCL24B,208020,#d2c0a3,406020,#817080,927020,#999d8c,608020,#9fa8ac,128010,#bab6ac
1,49,MCL25A,NEGRO,#000000,282020,#504649,327070,#874958,004030,#838458,927020,#999d8c,048010,#cacbba
2,1,MCO1A,162020,#534f4a,247030,#b0887d
2,2,MCO2A,162020,#534f4a,164020,#7c7466,245050,#84534c,207060,#af7c5c
2,3,MCO2B,162020,#534f4a,164020,#7c7466,245050,#84534c,207060,#af7c5c,087060,#bbaa5f,048010,#cacbba
2,4,MCO3A,323030,#57474a,328080,#953b56
2,5,MCO3B,323030,#57474a,327070,#874958,406020,#817080,527020,#868495
2,6,MCO3C,323030,#57474a,327070,#874958
2,7,MCO4A,NEGRO,#000000,N6000,#68696b,328080,#953b56,245050,#84534c,246030,#a7827b
2,8,MCO4B,NEGRO,#000000,N6000,#68696b,245050,#84534c,328080,#953b56,246030,#a7827b,126020,#a79e87,128030,#cdc8a8
2,9,MCO5A,N2000,#3b3636,248070,#af6656,207060,#af7c5c
2,10,MCO5B,N2000,#3b3636,207060,#af7c5c
2,11,MCO5C,N2000,#3b3636,207060,#af7c5c
2,12,MCO6A,N2000,#3b3636,248070,#af6656,207060,#af7c5c,767030,#86a199,645020,#7e8a93,608020,#9fa8ac,088020,#bfbba6
2,13,MCO6B,NEGRO,#000000,248070,#af6656,207060,#af7c5c,767030,#86a199,645020,#7e8a93,608020,#9fa8ac,088020,#bfbba6
2,14,MCO7A,N2000,#3b3636,248070,#af6656,887060,#9faa95,728010,#a8b8af
2,15,MCO7B,N2000,#3b3636,207060,#af7c5c,087060,#bbaa5f
2,16,MCO8A,482020,#4a4956,287060,#955059,248070,#af6656,087060,#bbaa5f,126020,#a79e87
2,17,MCO8B,482020,#4a4956,287060,#955059,248070,#af6656,087060,#bbaa5f,126020,#a79e87
2,18,MCO8C,482020,#4a4956,287060,#955059,248070,#af6656,126020,#a79e87
2,19,MCO8D,482020,#4a4956,287060,#955059,128020,#d4cebf,126020,#a79e87
2,20,MCO9A,NEGRO,#000000,883020,#656d62,004030,#838458,248070,#af6656,562020,#51566b,607040,#707f99
2,21,MCO9B,NEGRO,#000000,883020,#656d62,004030,#838458,248070,#af6656,562020,#51566b,164020,#7c7466,487070,#63597f,607040,#707f99,128030,#cdc8a8
2,22,MCO10A,282020,#504649,604030,#4d5a6d,126060,#a58d53,128010,#bab6ac
2,23,MCO10B,282020,#504649,604030,#4d5a6d,126060,#a58d53,128010,#bab6ac
2,24,MCO10C,282020,#504649,604030,#4d5a6d,126060,#a58d53,128010,#bab6ac
2,25,MCO11A,165050,#866217,128030,#cdc8a8
2,26,MCO11B,126060,#a58d53,128030,#cdc8a8
2,27,MCO11C,126060,#a58d53,128030,#cdc8a8
2,28,MCO11D,162020,#534f4a,087060,#bbaa5f
2,29,MCO11E,121010,#545352,126060,#a58d53
2,30,MCO12A,NEGRO,#000000,087060,#bbaa5f
2,31,MCO12B,NEGRO,#000000,087060,#bbaa5f
2,32,MCO13A,121010,#545352,084010,#84807c,928030,#a6ab8b,086010,#a8a29a
2,33,MCO13B,NEGRO,#000000,121010,#545352,004030,#838458,846030,#808c78,927020,#999d8c
2,34,MCO13C,927020,#999d8c,N3000,#545255
2,35,MCO15A,N3000,#545255,084010,#84807c
2,36,MCO15B,N2000,#3b3636,608020,#9fa8ac
2,37,MCO16A,162020,#534f4a,562020,#51566b,606020,#747e87,N3000,#545255
2,38,MCO16B,162020,#534f4a,606020,#747e87
2,39,MCO16C,NEGRO,#000000,562020,#51566b,647030,#8897a2
2,40,MCO16D,NEGRO,#000000,483010,#5e5d6e,606020,#747e87,647030,#8897a2,606010,#9a9da2
2,41,MCO17A,N3000,#545255,927020,#999d8c
2,42,MCO17B,N3000,#545255,927020,#999d8c
2,43,MCO18A,162020,#534f4a,606020,#747e87
2,44,MCO18B,482020,#4a4956,606020,#747e87
2,45,MCO19A,N2000,#3b3636,124010,#797471,604010,#767d85,646010,#93969d,727020,#99a398,088020,#bfbba6
2,46,MCO19B,N2000,#3b3636,727020,#99a398
2,47,MCO19C,N2000,#3b3636,124010,#797471,604010,#767d85,646010,#93969d,727020,#99a398,088020,#bfbba6
2,48,MCO20A,N2000,#3b3636,088020,#bfbba6
2,49,MCO20B,N2000,#3b3636,088020,#bfbba6
2,50,MCO21A,482020,#4a4956,287060,#955059,727050,#5b735f,248070,#af6656,128020,#d4cebf,126020,#a79e87
2,51,MCO21B,365040,#724f62,604030,#4d5a6d,689080,#628897,126020,#a79e87,126060,#a58d53
2,52,MCO22A,N5000,#7b7a7e,N2000,#3b3636
2,53,MCO22B,N5000,#7b7a7e,N2000,#3b3636
2,54,MCO22C,N5000,#7b7a7e,N2000,#3b3636
2,55,MCO23A,604030,#4d5a6d,088020,#bfbba6
2,56,MCO23B,604030,#4d5a6d,088020,#bfbba6
2,57,MCO24A,365040,#724f62,287060,#955059,N8000,#bcbdc2,727020,#99a398
2,58,MCO24B,3365040,#724f62,287060,#955059,N8000,#bcbdc2,727020,#99a398
2,59,MCO25A,365040,#724f62,287060,#955059,N6000,#68696b,727020,#99a398
2,60,MCO26A,928030,#a6ab8b,086010,#a8a29a
2,61,MCO26B,928030,#a6ab8b,086010,#a8a29a
2,62,MCO26C,928030,#a6ab8b,086010,#a8a29a
3,1,ME1A,162020,#534f4a,043030,#696a55,164030,#726753,245030,#8e6a64,248070,#af6656,247030,#b0887d,043030,#696a55,127040,#b7a973
3,2,ME1B,162020,#534f4a,164030,#726753,245030,#8e6a64,248070,#af6656,247030,#b0887d,043030,#696a55,127040,#b7a973
3,3,ME2A,NEGRO,#000000,365040,#724f62,287060,#955059,124010,#797471,207060,#af7c5c,087060,#bbaa5f
3,4,ME2B,NEGRO,#000000,365040,#724f62,287060,#955059,124010,#797471,207060,#af7c5c,087060,#bbaa5f
3,5,ME3A,N2000,#3b3636,124010,#797471,365040,#724f62,287060,#955059,767030,#86a199,128060,#bca666,006010,#b1af9a
3,6,ME4A,N2000,#3b3636,164030,#726753,248070,#af6656,247030,#b0887d
3,7,ME4B,N2000,#3b3636,365040,#724f62,287060,#955059,006010,#b1af9a
3,8,ME5A,NEGRO,#000000,121010,#545352,126060,#a58d53,128010,#bab6ac
3,9,ME6A,124010,#797471,887060,#9faa95,043030,#696a55,004030,#838458
3,10,ME6B,124010,#797471,887060,#9faa95
3,11,ME7A,N2000,#3b3636,365040,#724f62,085020,#9c9582,608020,#9fa8ac
3,12,ME7B,N2000,#3b3636,365040,#724f62,085020,#9c9582,608020,#9fa8ac
3,13,ME8A,NEGRO,#000000,287060,#955059,N3000,#545255,N5000,#7b7a7e,N6000,#68696b,727020,#99a398
3,14,ME8B,NEGRO,#000000,287060,#955059,N5000,#7b7a7e
3,15,ME9A,N2000,#3b3636,248070,#af6656,287060,#955059,124010,#797471,887060,#9faa95
3,16,ME9B,N2000,#3b3636,248070,#af6656,287060,#955059,124010,#797471,887060,#9faa95
3,17,ME10A,N2000,#3b3636,248070,#af6656,287060,#955059,124010,#797471,887060,#9faa95
3,18,ME10B,N2000,#3b3636,248070,#af6656,287060,#955059,124010,#797471,887060,#9faa95
3,19,ME11A,N2000,#3b3636,767030,#86a199,248070,#af6656,085020,#9c9582,088020,#bfbba6
3,20,ME11B,N2000,#3b3636,164030,#726753,248070,#af6656,043030,#696a55
3,21,ME12A,282020,#504649,004030,#838458
3,22,ME12B,282020,#504649,248070,#af6656
3,23,ME13A,N2000,#3b3636,287060,#955059,207060,#af7c5c,085020,#9c9582
3,24,ME13B,N2000,#3b3636,287060,#955059,207060,#af7c5c,085020,#9c9582
4,1,MO1A,121010,#545352,084010,#84807c,125010,#8e8780,086010,#a8a29a,287060,#955059
4,2,MO2A,162020,#534f4a,287060,#955059,164020,#7c7466,128030,#cdc8a8
4,3,MO2B,287060,#955059,128030,#cdc8a8
4,4,MO3A,085020,#9c9582,688010,#a7b1b1
4,5,MO3B,125010,#8e8780,086010,#a8a29a
4,6,MO4A,124010,#797471,688010,#a7b1b1,128030,#cdc8a8
4,7,MO4B,124010,#797471,688010,#a7b1b1,128030,#cdc8a8
4,8,MO5A,124010,#797471,688010,#a7b1b1
4,9,MO5B,124010,#797471,688010,#a7b1b1,128030,#cdc8a8
4,10,MO6A,162020,#534f4a,128030,#cdc8a8
4,11,MO7A,N2000,#3b3636,N3000,#545255,086010,#a8a29a
4,12,MO8A,N2000,#3b3636,NEGRO,#000000
4,13,MO8B,NEGRO,#000000,N2000,#3b3636,126020,#a79e87
4,14,MO8C,NEGRO,#000000,127040,#b7a973,166020,#a6967e
4,15,MO9A,N2000,#3b3636,846030,#808c78,125040,#8f7f57,127040,#b7a973
4,16,MO10A,604010,#767d85,246030,#a7827b
4,17,MO10B,282020,#504649,128030,#cdc8a8
4,18,MO10C,282020,#504649,048010,#cacbba
4,19,MO11A,N2000,#3b3636,085020,#9c9582,125040,#8f7f57,127040,#b7a973
4,20,MO12A,N2000,#3b3636,247030,#b0887d,128030,#cdc8a8
4,21,MO12B,N2000,#3b3636,365040,#724f62,164020,#7c7466,369070,#975270,767030,#86a199,128030,#cdc8a8
4,22,MO13A,NEGRO,#000000,323030,#57474a,125010,#8e8780,048010,#cacbba
4,23,MO14A,NEGRO,#000000,323030,#57474a,287060,#955059,207060,#af7c5c,125010,#8e8780,928030,#a6ab8b
4,24,MO15A,162020,#534f4a,207060,#af7c5c,088010,#c4c2b3,287060,#955059,767030,#86a199,728010,#a8b8af
4,25,MO16A,121010,#545352,767030,#86a199
4,26,MO16B,121010,#545352,084010,#84807c,125010,#8e8780,086010,#a8a29a,287060,#955059,126060,#a58d53
4,27,MO18A,162020,#534f4a,124010,#797471,287060,#955059,207060,#af7c5c,368040,#a6748e,004030,#838458,727050,#5b735f
4,28,MO19A,162020,#534f4a,207060,#af7c5c,088010,#c4c2b3,125010,#8e8780,207060,#af7c5c
4,29,MO20A,N2000,#3b3636,482020,#4a4956,162020,#534f4a,327070,#874958,287060,#955059,247030,#b0887d,126020,#a79e87,128030,#cdc8a8
4,30,MO21A,124010,#797471,248070,#af6656,085020,#9c9582,688010,#a7b1b1
4,31,MO22A,NEGRO,#000000,365040,#724f62,607040,#707f99,126020,#a79e87,569020,#acb2be,088010,#c4c2b3,086020,#aba68f
4,32,MO22B,NEGRO,#000000,607040,#707f99,569020,#acb2be,088010,#c4c2b3
4,33,MO22C,NEGRO,#000000,607040,#707f99,569020,#acb2be,088010,#c4c2b3
4,34,MO23A,482020,#4a4956,606050,#55668a,162020,#534f4a,566010,#808699,N8000,#bcbdc2
4,35,MO24A,525010,#727286,048010,#cacbba
4,36,MO24B,525010,#727286,048010,#cacbba
4,37,MO25A,086010,#a8a29a,562020,#51566b
4,38,MO25B,086010,#a8a29a,562020,#51566b
4,39,MO26A,604010,#767d85,246030,#a7827b
4,40,MO26B,282020,#504649,128030,#cdc8a8
4,41,MO26C,282020,#504649,048010,#cacbba
4,42,MO27A,124010,#797471,688010,#a7b1b1,128030,#cdc8a8
4,43,MO27B,124010,#797471,688010,#a7b1b1
4,44,MO28A,162020,#534f4a,004030,#838458,125010,#8e8780,606020,#747e87,086010,#a8a29a,126020,#a79e87
4,45,MO28B,162020,#534f4a,887060,#9faa95,126020,#a79e87,125010,#8e8780,086010,#a8a29a
4,46,MO28C,162020,#534f4a,887060,#9faa95,126020,#a79e87,125010,#8e8780,086010,#a8a29a
4,47,MO29A,282020,#504649,N5000,#7b7a7e,207060,#af7c5c,128010,#bab6ac
4,48,MO29B,282020,#504649,604030,#4d5a6d,248070,248070,#af6656,128010,#bab6ac
4,49,MO30A,282020,#504649,604030,#4d5a6d,N5000,#7b7a7e,369070,#975270,247030,#b0887d,128010,#bab6ac
4,50,MO30B,282020,#504649,604030,#4d5a6d,N5000,#7b7a7e,369070,#975270,247030,#b0887d,566010,#808699,128010,#bab6ac
5,1,MSP1A,282020,#504649,165020,#8a7d6e
5,2,MSP2A,162020,#534f4a,245030,#8e6a64,086010,#a8a29a
5,3,MSP2B,162020,#534f4a,245030,#8e6a64
5,4,MSP2C,162020,#534f4a,245030,#8e6a64,086010,#a8a29a,247030,#b0887d
5,5,MSP3A,562020,#51566b,245050,#84534c,127020,#b9b39b
5,6,MSP3B,604020,#5c6673,562020,#51566b,245050,#84534c,127020,#b9b39b
5,7,MSP4A,282020,#504649,165020,#8a7d6e,085020,#9c9582,287060,#955059
5,8,MSP4B,165020,#8a7d6e,085020,#9c9582,287060,#955059
5,9,MSP5A,162020,#534f4a,004030,#838458,128030,#cdc8a8
5,10,MSP5B,162020,#534f4a,004030,#838458,562020,#51566b,128030,#cdc8a8
5,11,MSP6A,562020,#51566b,128030,#cdc8a8
5,12,MSP7A,162020,#534f4a,128030,#cdc8a8
5,13,MSP7B,162020,#534f4a,128030,#cdc8a8
5,14,MSP8A,164030,#726753,127040,#b7a973,126060,#a58d53,128030,#cdc8a8
5,15,MSP8B,162020,#534f4a,126060,#a58d53,128030,#cdc8a8
5,16,MSP9A,127040,#b7a973,128030,#cdc8a8
5,17,MSP9B,164030,#726753,125040,#8f7f57,126060,#a58d53,127040,#b7a973